X,volume,price,open,high,low,close,times,MinLow,MaxHigh,RSV,K,D,J,Prediction_Result
2878,2337711,70374507,30.3,30.3,30.0,30.15,1084,29.6,30.3,78.57142857,66.71896519,59.09998116,43.86201311,1
2879,3031194,91284148,30.25,30.3,30.0,30.0,1647,29.6,30.3,57.14285714,63.52692917,60.5756305,54.67303315,1
2880,3911712,117246313,29.95,30.25,29.85,29.85,1534,29.6,30.3,35.71428571,54.25604802,58.46910301,66.89521298,1
2881,5222656,158553578,30.15,30.65,29.9,30.5,1883,29.6,30.65,85.71428571,64.74212725,60.56011109,52.19607876,1
2882,2435388,74375676,30.5,30.75,30.2,30.55,852,29.7,30.75,80.95238095,70.14554515,63.75525578,50.97467702,1
2883,6689489,205839408,30.75,30.8,30.55,30.8,1217,29.75,30.8,100.0,80.0970301,69.20251388,47.41348145,1
2884,1841002,55954508,30.75,30.8,30.25,30.3,1103,29.8,30.8,50.0,70.06468673,69.48990483,68.34034103,1
2885,765478,23160474,30.3,30.4,30.15,30.25,340,29.85,30.8,42.10526316,60.74487888,66.57489618,78.23493079,1
2886,2420235,72590254,30.2,30.35,29.85,30.0,1396,29.85,30.8,15.78947368,45.75974381,59.63651206,87.39004855,1
2887,989059,29640935,30.05,30.15,29.9,29.95,538,29.85,30.8,10.52631579,34.0152678,51.09609731,85.25775631,1
2888,1607337,48296908,30.05,30.25,29.95,30.2,910,29.85,30.8,36.84210526,34.95754696,45.71658052,67.23464766,1
2889,1040216,31208820,30.0,30.2,29.95,30.0,645,29.85,30.8,15.78947368,28.5681892,40.00045008,62.86497185,1
2890,1533434,45769669,30.0,30.0,29.75,29.8,1063,29.75,30.8,4.761904762,20.63276105,33.54455374,59.36813911,1
2891,1615959,47890795,29.8,29.8,29.5,29.7,1275,29.5,30.8,15.38461538,18.88337916,28.65749555,48.20572831,1
2892,1504717,44627757,29.7,29.8,29.6,29.65,843,29.5,30.8,11.53846154,16.43507329,24.58335479,40.87991781,1
2893,5157552,152375749,29.75,29.75,29.4,29.45,2356,29.4,30.4,5.0,12.62338219,20.59669726,36.5433274,1
2894,2066634,60813518,29.5,29.55,29.35,29.55,1121,29.35,30.35,20.0,15.0822548,18.75854977,26.11113973,1
2895,2377936,69968051,29.55,29.6,29.35,29.6,1452,29.35,30.25,27.77777778,19.31409579,18.94373178,18.20300375,1
2896,1100591,32546569,29.6,29.7,29.5,29.7,686,29.35,30.25,38.88888889,25.83902682,21.24216346,12.04843673,1
2897,1311934,38900954,29.75,29.8,29.6,29.8,709,29.35,30.2,52.94117647,34.87307671,25.78580121,7.611250214,1
2898,1387172,41208884,29.75,29.8,29.6,29.7,860,29.35,30.0,53.84615385,41.19743575,30.92301272,10.37416666,1
2899,1446006,42735264,29.65,29.7,29.5,29.65,820,29.35,29.8,66.66666667,49.68717939,37.17773495,12.15884606,1
2900,2102302,62150935,29.65,29.8,29.5,29.55,815,29.35,29.8,44.44444444,47.93960108,40.76502366,26.41586882,1
2901,1861058,54742691,29.6,29.6,29.35,29.35,1164,29.35,29.8,0.0,31.95973405,37.82992712,49.57031326,1
2902,1783556,52244084,29.35,29.45,29.25,29.25,1112,29.25,29.8,0.0,21.30648937,32.32211454,54.35336487,1
2903,2465462,71868236,29.25,29.3,29.1,29.2,1351,29.1,29.8,14.28571429,18.96623101,27.87015336,45.67799806,1
2904,1414719,41274924,29.1,29.45,29.05,29.4,719,29.05,29.8,46.66666667,28.19970956,27.98000543,27.54059716,1
2905,2138070,62361030,29.4,29.4,29.1,29.2,1251,29.05,29.8,20.0,25.46647304,27.1421613,30.49353781,1
2906,1776183,51664570,29.1,29.2,29.05,29.1,1047,29.05,29.8,6.666666667,19.19987092,24.49473117,35.08445168,1
2907,2262970,65583108,29.05,29.15,28.9,28.9,1331,28.9,29.8,0.0,12.79991394,20.59645876,36.1895484,1
2908,2147303,62220425,29.0,29.15,28.9,28.9,1085,28.9,29.8,0.0,8.533275962,16.57539783,32.65964156,1
2909,1320977,38174803,28.9,29.15,28.75,29.0,924,28.75,29.6,29.41176471,15.49277221,16.21452262,17.65802345,1
2910,2157741,62327058,29.0,29.05,28.85,28.9,1338,28.75,29.45,21.42857143,17.47137195,16.6334724,14.95767329,1
2911,2436892,70498593,28.85,29.15,28.8,29.05,1181,28.75,29.45,42.85714286,25.93329559,19.73341346,7.333649211,1
2912,3667753,105805156,28.85,28.95,28.75,28.95,1845,28.75,29.45,28.57142857,26.81267325,22.09316672,12.65415367,1
2913,2859686,82551949,28.95,29.05,28.8,28.95,1443,28.75,29.4,30.76923077,28.13152575,24.10595307,16.05480769,1
2914,2658516,76930410,29.1,29.1,28.85,28.95,1286,28.75,29.2,44.44444444,33.56916532,27.26035715,14.64274082,1
2915,2438556,70909147,28.95,29.25,28.95,29.1,922,28.75,29.25,70.0,45.71277688,33.41116373,8.807937422,1
2916,2164022,62643617,29.1,29.1,28.9,28.95,1189,28.75,29.25,40.0,43.80851792,36.87694846,23.01380953,1
2917,1969625,57034926,28.95,29.15,28.85,28.9,929,28.75,29.25,30.0,39.20567861,37.65319184,34.5482183,1
2918,2168502,62770281,28.9,29.1,28.85,28.9,1230,28.75,29.25,30.0,36.13711908,37.14783425,39.16926461,1
2919,2353513,67956591,28.95,29.05,28.8,28.8,1167,28.75,29.25,10.0,27.42474605,33.90680485,46.87092246,1
2920,3366221,96838902,28.9,28.95,28.7,28.85,1681,28.7,29.25,27.27272727,27.37407312,31.72922761,40.43953658,1
2921,16621214,474882934,28.8,28.9,28.5,28.5,5814,28.5,29.25,0.0,18.24938208,27.23594577,45.20907314,0
2922,17068973,481273496,28.55,28.65,28.0,28.0,4960,28.0,29.25,0.0,12.16625472,22.21271542,42.30563681,1
2923,16350006,460144515,28.15,28.55,28.05,28.05,5413,28.0,29.25,4.0,9.444169815,17.95653355,34.98126102,1
2924,17665984,496596017,28.25,28.4,28.05,28.05,5697,28.0,29.15,4.347826087,7.745388572,14.55281856,28.16767853,1
2925,20661163,591355354,28.25,28.85,28.25,28.6,5260,28.0,29.15,52.17391304,22.55489673,17.22017795,6.550740387,1
2926,9528836,278418435,28.8,29.4,28.8,29.4,4260,28.0,29.4,100.0,48.36993115,27.60342902,-13.92957526,0
2927,4390330,128734754,29.5,29.6,29.2,29.2,2263,28.0,29.6,75.0,57.24662077,37.48449293,-2.039762736,1
2928,2881065,83840844,29.15,29.2,29.0,29.2,1377,28.0,29.6,75.0,63.16441385,46.04446657,11.80457202,1
2929,1731450,50615646,29.25,29.3,29.15,29.25,821,28.0,29.6,78.125,68.1512759,53.41340301,23.93765725,1
